"country";"election_year";"age";"gender";"men";"education";"unemployed";"blue_collar";"household";"rural";"gov_perform";"diss_dem";"diss_econ";"democrats";"lrself";"trust_pol";"vote_fn"
"1924";"France";2007;50;"Female";0;3;0;0;4;0;4;"2";1;3;NA;3;NA
"1925";"France";2007;36;"Female";0;5;0;0;10;1;8;"8";3;5;9;3;0
"1926";"France";2007;20;"Male";1;3;0;0;NA;0;3;"1";4;2;7;2;NA
"1927";"France";2007;21;"Female";0;5;0;0;6;0;7;"7";6;2;6;7;0
"1928";"France";2007;25;"Female";0;3;0;0;7;1;8;"6";6;2;9;5;0
"1929";"France";2007;39;"Female";0;1;1;1;7;0;6;"5";6;2;6;4;NA
"1930";"France";2007;52;"Male";1;2;1;0;9;0;7;"7";7;2;6;4;NA
"1931";"France";2007;57;"Female";0;5;0;0;7;1;2;"4";2;4;2;3;0
"1932";"France";2007;62;"Male";1;1;0;0;8;0;8;"6";3;1;9;4;0
"1933";"France";2007;40;"Female";0;1;0;1;NA;0;1;"Extremely dissatisfied";4;NA;NA;1;NA
"1934";"France";2007;86;"Female";0;1;0;NA;3;1;3;"2";3;2;6;3;NA
"1935";"France";2007;69;"Female";0;5;0;NA;3;0;1;"2";2;5;8;2;0
"1936";"France";2007;48;"Female";0;2;1;0;4;1;6;"3";5;4;6;6;0
"1937";"France";2007;53;"Male";1;5;0;0;NA;0;3;"3";3;1;2;4;0
"1938";"France";2007;26;"Male";1;5;0;0;1;0;4;"1";5;4;6;6;0
"1939";"France";2007;38;"Female";0;5;1;0;10;0;5;"4";4;4;6;3;0
"1940";"France";2007;58;"Male";1;5;1;0;NA;1;3;"6";3;4;4;5;NA
"1941";"France";2007;72;"Female";0;5;0;0;9;0;1;"2";1;1;6;3;0
"1942";"France";2007;18;"Male";1;3;0;NA;8;0;5;"6";4;3;6;6;NA
"1943";"France";2007;44;"Female";0;3;0;NA;2;0;1;"Extremely dissatisfied";1;1;4;1;NA
"1944";"France";2007;39;"Female";0;3;1;0;4;0;4;"3";4;2;6;6;NA
"1945";"France";2007;64;"Female";0;3;1;0;7;1;7;"6";1;1;10;5;0
"1946";"France";2007;37;"Female";0;1;1;1;NA;1;2;"1";2;2;6;2;NA
"1947";"France";2007;72;"Male";1;5;0;0;10;0;7;"8";8;1;4;7;0
"1948";"France";2007;33;"Male";1;5;0;0;7;1;7;"6";8;5;6;4;NA
"1949";"France";2007;41;"Male";1;1;1;0;6;0;5;"7";5;2;8;4;0
"1950";"France";2007;48;"Female";0;5;1;0;9;0;2;"1";3;4;3;4;0
"1951";"France";2007;38;"Male";1;3;1;1;1;0;2;"2";4;2;3;5;NA
"1952";"France";2007;40;"Male";1;5;1;0;9;0;6;"2";3;4;7;1;NA
"1953";"France";2007;60;"Male";1;1;0;0;8;1;6;"5";6;5;6;6;NA
"1954";"France";2007;49;"Female";0;5;0;0;6;0;3;"2";3;1;3;8;0
"1955";"France";2007;56;"Male";1;1;0;0;9;0;2;"Extremely dissatisfied";2;4;3;1;1
"1956";"France";2007;22;"Male";1;5;0;0;7;0;9;"7";8;1;9;8;0
"1957";"France";2007;23;"Male";1;3;0;0;1;0;7;"5";7;2;6;4;NA
"1958";"France";2007;86;"Female";0;5;0;0;3;0;5;"5";5;5;9;4;0
"1959";"France";2007;43;"Male";1;5;0;0;10;0;7;"8";6;1;9;5;0
"1960";"France";2007;51;"Male";1;3;0;0;8;1;8;"6";5;2;6;6;NA
"1961";"France";2007;41;"Male";1;2;1;0;1;0;3;"2";3;4;NA;3;NA
"1962";"France";2007;48;"Female";0;5;0;0;10;1;4;"6";4;1;5;6;NA
"1963";"France";2007;40;"Male";1;5;1;0;8;0;5;"7";5;2;8;5;0
"1964";"France";2007;44;"Female";0;3;1;1;3;0;2;"2";2;2;3;2;NA
"1965";"France";2007;76;"Female";0;1;0;0;2;0;3;"5";1;2;1;1;0
"1966";"France";2007;62;"Female";0;1;1;1;2;0;5;"2";4;3;6;5;0
"1967";"France";2007;32;"Female";0;5;1;NA;8;1;9;"9";3;1;9;1;0
"1968";"France";2007;22;"Female";0;2;1;0;6;0;1;"1";1;3;NA;1;NA
"1969";"France";2007;33;"Female";0;2;1;NA;6;1;3;"5";1;3;5;2;0
"1970";"France";2007;39;"Male";1;5;1;0;7;1;4;"3";4;5;8;5;0
"1971";"France";2007;35;"Male";1;3;0;0;9;0;7;"6";6;2;2;10;0
"1972";"France";2007;47;"Female";0;3;1;0;8;0;5;"4";3;1;6;4;0
"1973";"France";2007;66;"Female";0;1;0;NA;3;1;9;"5";9;1;11;1;1
"1974";"France";2007;17;"Male";1;2;0;0;7;0;1;"5";1;1;1;6;NA
"1975";"France";2007;29;"Male";1;5;1;0;NA;0;1;"2";1;3;3;2;NA
"1976";"France";2007;41;"Female";0;2;0;0;5;0;5;"4";2;1;4;2;0
"1977";"France";2007;88;"Male";1;1;0;0;NA;0;6;"5";1;1;6;4;0
"1978";"France";2007;68;"Female";0;5;0;0;9;1;6;"5";4;2;8;5;0
"1979";"France";2007;54;"Female";0;5;1;0;3;0;2;"1";5;1;3;3;0
"1980";"France";2007;31;"Female";0;5;1;0;6;0;1;"3";3;1;3;1;NA
"1981";"France";2007;49;"Female";0;3;0;0;8;0;6;"4";4;1;6;8;0
"1982";"France";2007;50;"Male";1;1;1;1;9;0;1;"4";1;2;2;1;NA
"1983";"France";2007;42;"Female";0;3;0;0;10;1;5;"4";5;2;6;4;NA
"1984";"France";2007;41;"Female";0;3;0;0;8;1;2;"3";3;3;6;2;NA
"1985";"France";2007;60;"Female";0;3;0;0;9;0;3;"3";3;5;8;1;0
"1986";"France";2007;57;"Female";0;3;0;0;6;0;1;"Extremely dissatisfied";1;2;2;1;0
"1987";"France";2007;57;"Male";1;2;0;NA;8;1;3;"8";4;1;4;3;0
"1988";"France";2007;84;"Male";1;1;0;0;1;1;6;"5";2;3;6;2;NA
"1989";"France";2007;22;"Female";0;3;1;1;7;0;6;"6";6;3;6;6;0
"1990";"France";2007;54;"Male";1;3;0;0;7;1;8;"8";6;4;10;4;0
"1991";"France";2007;58;"Female";0;1;0;NA;2;0;11;"8";6;1;3;10;0
"1992";"France";2007;34;"Female";0;2;0;0;7;0;8;"5";4;2;6;5;NA
"1993";"France";2007;66;"Male";1;1;0;0;7;1;1;"1";1;2;6;3;0
"1994";"France";2007;53;"Female";0;5;0;0;NA;0;8;"8";4;1;8;4;0
"1995";"France";2007;55;"Male";1;1;0;0;7;0;4;"3";5;1;5;4;NA
"1996";"France";2007;54;"Female";0;3;0;0;8;0;4;"4";4;3;5;4;0
"1997";"France";2007;46;"Female";0;5;0;0;9;0;3;"7";5;1;3;5;0
"1998";"France";2007;38;"Female";0;1;0;1;4;0;1;"Extremely satisfied";1;3;NA;6;NA
"1999";"France";2007;73;"Male";1;5;0;0;7;0;6;"2";7;1;4;4;0
"2000";"France";2007;30;"Male";1;5;0;0;8;0;2;"5";3;2;2;6;0
"2001";"France";2007;47;"Male";1;3;0;0;9;0;6;"9";1;4;6;1;NA
"2002";"France";2007;30;"Female";0;5;0;0;6;0;3;"3";4;3;6;3;1
"2003";"France";2007;33;"Female";0;3;0;1;8;1;4;"3";3;2;7;6;0
"2004";"France";2007;36;"Male";1;5;0;0;8;1;4;"7";3;1;3;5;0
"2005";"France";2007;52;"Female";0;5;0;0;7;0;4;"3";5;1;5;5;0
"2006";"France";2007;74;"Female";0;1;0;0;7;1;4;"3";4;3;8;4;NA
"2007";"France";2007;39;"Female";0;3;0;0;7;0;5;"4";4;4;4;4;NA
"2008";"France";2007;68;"Female";0;1;1;0;5;1;1;"5";1;3;1;1;0
"2009";"France";2007;40;"Male";1;3;0;0;7;1;3;"2";6;3;NA;2;0
"2010";"France";2007;64;"Male";1;1;0;1;4;0;4;"2";2;2;2;3;0
"2011";"France";2007;51;"Male";1;3;0;0;9;0;1;"Extremely dissatisfied";3;1;4;2;NA
"2012";"France";2007;61;"Female";0;5;0;0;8;0;10;"9";6;4;9;6;0
"2013";"France";2007;64;"Male";1;2;0;0;7;1;6;"7";5;4;9;6;0
"2014";"France";2007;74;"Female";0;1;0;1;3;0;4;"4";3;3;7;5;0
"2015";"France";2007;41;"Male";1;3;0;0;10;0;8;"7";6;5;9;7;0
"2016";"France";2007;57;"Female";0;1;0;0;5;1;4;"3";4;1;7;6;0
"2017";"France";2007;73;"Female";0;1;0;0;NA;1;7;"6";4;2;9;9;1
"2018";"France";2007;72;"Male";1;3;0;0;10;1;4;"2";4;5;5;3;0
"2019";"France";2007;28;"Female";0;5;0;0;9;0;3;"7";4;1;3;8;NA
"2020";"France";2007;41;"Male";1;5;1;0;10;0;8;"9";3;5;NA;6;NA
"2021";"France";2007;43;"Male";1;3;1;1;5;1;3;"3";4;3;6;3;0
"2022";"France";2007;46;"Male";1;3;1;0;10;0;8;"6";9;2;8;5;NA
"2023";"France";2007;28;"Female";0;5;1;0;1;0;1;"2";1;3;11;1;0
"2024";"France";2007;98;"Female";0;1;0;0;5;0;6;"5";6;1;8;9;NA
"2025";"France";2007;81;"Female";0;1;0;NA;2;0;6;"7";5;4;6;8;0
"2026";"France";2007;16;"Female";0;2;0;NA;4;0;9;"8";4;3;6;9;NA
"2027";"France";2007;60;"Male";1;1;0;0;5;1;4;"5";3;1;10;6;0
"2028";"France";2007;52;"Female";0;3;1;1;6;1;7;"5";4;1;6;6;0
"2029";"France";2007;19;"Female";0;2;1;1;8;0;5;"4";4;2;6;4;NA
"2030";"France";2007;81;"Female";0;1;0;0;3;0;5;"Extremely dissatisfied";1;1;7;4;0
"2031";"France";2007;24;"Female";0;3;1;0;7;1;5;"6";7;2;NA;6;0
"2032";"France";2007;76;"Male";1;1;0;0;6;0;6;"4";2;2;5;6;0
"2033";"France";2007;52;"Male";1;5;1;0;7;0;8;"7";7;3;4;6;0
"2034";"France";2007;76;"Female";0;1;0;NA;4;1;1;"4";2;3;3;5;0
"2035";"France";2007;52;"Male";1;3;0;0;5;0;4;"2";4;2;4;4;0
"2036";"France";2007;81;"Male";1;1;0;0;5;0;8;"5";7;2;8;7;0
"2037";"France";2007;76;"Female";0;3;1;0;3;1;7;"6";5;1;6;1;NA
"2038";"France";2007;32;"Female";0;5;0;0;7;1;1;"Extremely dissatisfied";2;4;5;2;NA
"2039";"France";2007;26;"Female";0;3;1;0;7;1;6;"5";4;3;8;6;0
"2040";"France";2007;37;"Male";1;5;0;0;10;1;6;"3";4;3;6;5;0
"2041";"France";2007;32;"Female";0;3;1;0;5;1;4;"4";4;1;6;2;NA
"2042";"France";2007;58;"Female";0;3;0;0;NA;1;4;"3";4;3;NA;5;NA
"2043";"France";2007;18;"Female";0;3;0;0;NA;1;6;"6";4;2;7;8;NA
"2044";"France";2007;46;"Female";0;1;0;1;6;0;4;"5";4;1;6;4;NA
"2045";"France";2007;70;"Female";0;2;0;0;1;0;6;"5";1;4;11;1;0
"2046";"France";2007;56;"Female";0;2;1;1;6;1;3;"5";4;3;5;4;0
"2047";"France";2007;40;"Female";0;3;0;0;3;0;4;"2";3;1;5;2;NA
"2048";"France";2007;17;"Male";1;2;0;NA;NA;0;8;"8";8;2;7;6;NA
"2049";"France";2007;22;"Female";0;5;0;0;10;0;6;"4";4;3;5;7;0
"2050";"France";2007;63;"Female";0;1;0;1;3;1;4;"4";4;3;6;5;NA
"2051";"France";2007;20;"Female";0;5;0;NA;10;1;6;"5";4;3;5;5;NA
"2052";"France";2007;58;"Female";0;3;0;0;8;0;4;"5";4;2;6;6;0
"2053";"France";2007;57;"Female";0;3;0;0;6;1;9;"8";7;4;9;7;0
"2054";"France";2007;52;"Female";0;3;0;0;NA;0;9;"8";6;2;NA;6;0
"2055";"France";2007;72;"Female";0;1;1;0;1;0;1;"Extremely dissatisfied";1;NA;6;1;NA
"2056";"France";2007;33;"Male";1;3;1;0;8;0;3;"6";3;2;4;4;0
"2057";"France";2007;18;"Male";1;2;0;0;10;0;5;"4";2;2;4;6;NA
"2058";"France";2007;22;"Male";1;1;1;0;4;1;1;"Extremely dissatisfied";11;4;1;4;NA
"2059";"France";2007;47;"Male";1;3;1;0;1;1;4;"5";3;1;7;6;NA
"2060";"France";2007;37;"Male";1;1;1;0;2;0;10;"Extremely satisfied";6;1;6;8;NA
"2061";"France";2007;54;"Female";0;3;0;0;7;0;4;"Extremely dissatisfied";2;2;6;2;NA
"2062";"France";2007;51;"Male";1;5;1;0;10;0;3;"5";3;2;3;6;0
"2063";"France";2007;32;"Female";0;5;0;0;8;1;5;"4";3;2;6;6;NA
"2064";"France";2007;49;"Male";1;1;0;1;3;0;2;"2";2;2;6;1;0
"2065";"France";2007;18;"Female";0;3;0;0;NA;1;4;"4";5;4;NA;5;NA
"2066";"France";2007;73;"Male";1;5;0;0;8;0;3;"Extremely dissatisfied";3;1;4;3;0
"2067";"France";2007;28;"Male";1;5;1;0;3;0;4;"3";6;4;3;6;0
"2068";"France";2007;16;"Female";0;3;0;0;3;0;4;"5";3;4;3;6;NA
"2069";"France";2007;64;"Female";0;3;0;0;10;0;2;"Extremely dissatisfied";2;1;11;2;1
"2070";"France";2007;64;"Female";0;1;0;0;4;1;9;"8";9;3;7;8;0
"2071";"France";2007;16;"Female";0;2;0;NA;6;1;6;"6";4;2;5;6;NA
"2072";"France";2007;57;"Female";0;1;1;0;9;1;4;"3";1;2;6;1;0
"2073";"France";2007;30;"Female";0;5;0;0;10;0;4;"4";2;1;4;3;0
"11002";"France";2012;45;"Male";1;3;0;0;2;1;4;"5";3;7;6;4;NA
"2102";"France";2012;64;"Female";0;3;0;0;7;0;6;"8";4;9;9;4;0
"3102";"France";2012;71;"Female";0;3;0;0;3;0;3;"3";3;9;10;1;0
"4102";"France";2012;78;"Male";1;4;0;0;7;0;3;"4";3;11;11;5;0
"5102";"France";2012;40;"Female";0;3;1;0;1;0;11;"11";11;11;NA;11;NA
"6102";"France";2012;48;"Male";1;3;0;1;7;0;4;"6";6;9;6;6;0
"7102";"France";2012;75;"Male";1;3;0;0;3;0;3;"5";3;9;6;3;0
"8102";"France";2012;38;"Female";0;5;1;0;10;1;4;"4";4;11;9;3;NA
"9102";"France";2012;43;"Female";0;5;0;0;10;1;8;"11";8;11;3;7;NA
"10102";"France";2012;38;"Male";1;5;1;0;6;1;2;"9";2;11;6;2;NA
"11102";"France";2012;35;"Male";1;5;1;0;10;1;7;"8";4;9;6;4;0
"12102";"France";2012;35;"Male";1;5;0;0;4;1;8;"9";NA;8;5;8;NA
"13102";"France";2012;30;"Male";1;5;1;0;10;1;5;"4";3;8;10;3;1
"14102";"France";2012;56;"Female";0;2;1;0;2;0;4;"6";4;9;6;6;0
"15102";"France";2012;37;"Male";1;5;0;0;4;0;3;"7";4;8;9;6;0
"16102";"France";2012;79;"Female";0;1;1;0;3;0;4;"8";3;9;11;6;0
"17102";"France";2012;76;"Female";0;3;0;0;1;0;4;"5";3;10;8;5;NA
"18101";"France";2012;38;"Male";1;5;0;1;5;0;5;"9";4;9;6;4;NA
"19101";"France";2012;80;"Female";0;1;0;0;3;0;5;"5";6;8;8;5;0
"2076";"France";2012;60;"Female";0;5;0;0;5;0;5;"8";6;11;NA;3;NA
"2112";"France";2012;67;"Male";1;3;0;0;1;1;4;"4";1;6;6;3;0
"2212";"France";2012;53;"Male";1;5;0;0;9;1;6;"7";5;11;7;3;0
"2312";"France";2012;52;"Male";1;3;0;0;4;1;1;"1";1;9;NA;10;0
"2412";"France";2012;27;"Male";1;3;0;1;2;1;4;"7";3;11;5;1;NA
"2512";"France";2012;56;"Female";0;5;1;0;9;1;9;"9";4;11;4;8;0
"2612";"France";2012;75;"Male";1;5;1;0;8;1;2;"3";1;11;2;1;0
"2712";"France";2012;45;"Male";1;3;0;1;4;1;1;"1";1;7;6;1;1
"2812";"France";2012;51;"Female";0;5;1;0;1;1;3;"4";3;11;6;2;NA
"2912";"France";2012;39;"Female";0;5;1;0;6;1;6;"9";5;11;2;5;0
"3012";"France";2012;80;"Female";0;1;0;1;1;1;6;"5";4;10;8;9;NA
"3112";"France";2012;24;"Male";1;3;0;1;5;1;1;"3";1;7;11;4;1
"3212";"France";2012;45;"Male";1;3;1;0;7;1;2;"2";2;9;5;4;0
"3312";"France";2012;43;"Female";0;3;0;0;7;0;6;"7";5;9;6;7;NA
"3412";"France";2012;76;"Male";1;3;0;0;7;0;2;"9";4;11;7;8;0
"3512";"France";2012;44;"Male";1;5;1;0;9;0;NA;"8";5;10;5;5;NA
"3612";"France";2012;54;"Female";0;5;0;0;10;0;6;"5";5;11;4;3;0
"3712";"France";2012;75;"Male";1;2;0;1;1;0;7;"7";6;11;9;5;0
"3812";"France";2012;83;"Female";0;3;0;0;6;0;7;"7";5;11;3;4;0
"3912";"France";2012;56;"Female";0;3;0;0;3;0;6;"7";4;11;11;5;1
"4012";"France";2012;67;"Male";1;5;0;0;1;0;2;"4";3;5;10;1;NA
"4112";"France";2012;81;"Female";0;5;0;0;5;0;3;"5";3;11;7;6;NA
"4212";"France";2012;37;"Female";0;5;0;0;8;0;4;"7";4;9;7;4;0
"4312";"France";2012;86;"Female";0;1;0;1;1;0;6;"4";6;11;6;6;NA
"4412";"France";2012;50;"Female";0;4;1;0;2;0;5;"4";2;11;6;7;NA
"4512";"France";2012;45;"Male";1;3;1;1;6;0;2;"2";1;11;6;1;1
"4612";"France";2012;87;"Female";0;1;0;0;1;0;1;NA;6;NA;5;NA;NA
"4712";"France";2012;74;"Male";1;1;0;0;1;0;1;"1";1;4;6;2;1
"4812";"France";2012;65;"Male";1;3;0;0;7;0;2;"2";3;10;6;1;NA
"4912";"France";2012;75;"Female";0;1;0;0;3;0;6;"6";6;9;10;NA;0
"5012";"France";2012;76;"Male";1;3;1;0;5;0;4;"1";3;10;6;3;0
"5112";"France";2012;68;"Female";0;3;0;1;NA;0;4;"5";3;4;10;3;NA
"5212";"France";2012;39;"Female";0;3;1;0;2;1;4;"10";5;11;4;6;NA
"5312";"France";2012;37;"Female";0;2;0;0;4;1;9;"10";10;11;11;2;1
"5412";"France";2012;18;"Female";0;3;0;NA;5;1;6;"6";4;10;3;6;NA
"5512";"France";2012;41;"Male";1;5;1;1;7;1;4;"7";4;10;3;6;0
"5612";"France";2012;54;"Male";1;3;1;0;4;1;5;"7";3;11;4;5;0
"5712";"France";2012;48;"Male";1;5;1;0;8;1;1;"4";1;11;NA;3;NA
"5812";"France";2012;46;"Male";1;3;0;1;5;1;4;"5";5;6;6;5;0
"5912";"France";2012;71;"Male";1;5;0;0;4;0;3;"7";4;11;8;4;0
"6012";"France";2012;37;"Male";1;3;1;0;3;1;7;"9";5;11;4;5;0
"6112";"France";2012;72;"Male";1;1;0;0;2;1;1;"1";1;9;9;6;0
"6212";"France";2012;39;"Female";0;3;1;0;7;1;4;"6";4;11;5;3;0
"6312";"France";2012;73;"Female";0;1;0;0;1;1;5;"7";6;11;6;3;0
"6412";"France";2012;57;"Male";1;5;0;0;9;0;5;"6";2;11;3;4;0
"6512";"France";2012;59;"Female";0;3;1;0;1;0;6;"5";4;11;4;7;0
"6612";"France";2012;24;"Male";1;3;1;0;2;0;7;"6";7;7;8;6;NA
"6712";"France";2012;88;"Female";0;2;0;0;NA;0;4;"5";5;9;9;6;0
"6812";"France";2012;49;"Male";1;3;1;0;NA;0;1;"6";1;9;6;1;NA
"6912";"France";2012;27;"Female";0;3;1;0;6;0;7;"7";6;6;7;7;NA
"7012";"France";2012;37;"Female";0;3;1;1;2;0;6;"9";7;8;6;6;NA
"7112";"France";2012;63;"Female";0;2;0;NA;1;0;1;"9";1;10;5;1;0
"7212";"France";2012;77;"Female";0;1;0;NA;1;0;3;"4";3;6;4;2;0
"7312";"France";2012;38;"Female";0;5;0;0;1;0;6;"9";5;9;4;9;NA
"7412";"France";2012;54;"Female";0;5;1;0;2;0;2;"5";5;11;NA;9;NA
"7512";"France";2012;31;"Male";1;3;0;0;5;0;5;"4";1;6;11;3;NA
"7612";"France";2012;77;"Female";0;1;0;NA;1;0;5;"6";8;6;6;6;NA
"7712";"France";2012;54;"Male";1;5;0;0;6;0;1;"6";4;6;9;3;0
"7812";"France";2012;40;"Male";1;3;1;1;5;0;6;"7";6;11;5;6;0
"7912";"France";2012;22;"Female";0;3;1;NA;1;0;2;"1";1;7;6;1;0
"8012";"France";2012;30;"Male";1;3;1;0;3;0;8;"10";7;11;5;8;0
"8112";"France";2012;52;"Male";1;1;0;0;5;0;6;"9";6;8;6;3;NA
"8212";"France";2012;61;"Female";0;5;0;0;8;0;4;"7";7;11;7;6;0
"8312";"France";2012;26;"Male";1;3;0;1;2;0;1;"1";1;4;6;1;1
"8412";"France";2012;62;"Male";1;1;1;1;5;0;6;"5";5;7;5;5;0
"8512";"France";2012;70;"Female";0;1;0;NA;7;1;6;"6";5;11;11;1;0
"8612";"France";2012;39;"Female";0;3;1;0;3;0;6;"7";6;8;8;6;0
"8712";"France";2012;39;"Female";0;3;1;0;6;1;3;"7";5;11;8;3;NA
"8812";"France";2012;66;"Male";1;3;0;0;6;1;2;"6";6;11;11;6;0
"8912";"France";2012;69;"Female";0;1;0;NA;1;1;7;"5";4;3;8;7;NA
"9012";"France";2012;22;"Female";0;3;1;0;5;0;4;"6";3;7;6;5;NA
"9112";"France";2012;83;"Male";1;1;0;1;2;1;5;"6";5;9;3;6;0
"9212";"France";2012;67;"Female";0;2;1;0;2;0;1;"5";1;9;8;1;0
"9312";"France";2012;19;"Female";0;3;0;0;NA;1;7;"7";6;10;7;7;1
"9412";"France";2012;47;"Female";0;3;1;0;4;1;4;"6";4;8;6;4;0
"9512";"France";2012;44;"Male";1;3;1;0;5;0;5;"5";4;10;4;4;0
"9612";"France";2012;76;"Female";0;1;0;0;4;0;3;"6";4;10;9;5;0
"9712";"France";2012;68;"Female";0;1;0;0;2;1;4;"8";3;10;9;7;1
"9812";"France";2012;62;"Male";1;3;1;1;4;0;1;"5";1;11;9;2;NA
"9912";"France";2012;69;"Female";0;1;NA;1;2;0;7;"7";8;7;11;8;NA
"10012";"France";2012;76;"Male";1;1;0;0;6;0;1;"3";1;10;7;2;1
"10112";"France";2012;70;"Female";0;1;0;1;1;0;3;"8";3;11;8;6;0
"10212";"France";2012;43;"Male";1;3;0;1;2;0;3;"3";3;6;6;3;1
"10312";"France";2012;38;"Female";0;3;0;1;1;0;4;"6";3;9;7;3;0
"10412";"France";2012;77;"Female";0;5;0;0;4;0;6;"6";6;6;6;6;0
"10512";"France";2012;37;"Female";0;3;0;0;2;0;5;"6";4;10;5;4;0
"10612";"France";2012;82;"Female";0;5;0;0;NA;0;4;"6";4;9;7;4;0
"10712";"France";2012;67;"Male";1;3;0;0;8;0;1;"6";1;11;NA;1;NA
"10812";"France";2012;68;"Female";0;1;0;0;NA;0;6;"6";5;6;3;6;NA
"10912";"France";2012;83;"Female";0;5;0;0;5;0;1;"5";1;10;6;5;NA
"11012";"France";2012;51;"Female";0;2;1;1;2;1;1;"1";1;1;11;1;NA
"11112";"France";2012;87;"Male";1;1;0;1;3;1;4;"5";4;9;9;3;NA
"11212";"France";2012;61;"Male";1;3;1;0;5;1;6;"6";6;11;6;1;0
"11312";"France";2012;54;"Male";1;3;1;0;1;0;1;"2";1;8;1;1;1
"11412";"France";2012;71;"Female";0;1;0;1;3;1;2;"1";1;5;6;2;0
"11512";"France";2012;80;"Male";1;3;0;0;NA;0;1;"9";1;11;6;1;NA
"11612";"France";2012;64;"Female";0;1;0;0;2;0;5;"6";6;9;6;2;NA
"11712";"France";2012;58;"Female";0;3;0;1;NA;1;8;"9";1;9;4;6;0
"11812";"France";2012;57;"Female";0;3;1;0;5;0;5;"8";5;9;4;4;0
"11912";"France";2012;82;"Female";0;1;0;1;1;0;5;"5";5;11;NA;4;NA
"12012";"France";2012;50;"Male";1;3;1;1;3;0;9;"9";7;11;1;7;0
"12112";"France";2012;56;"Male";1;2;1;0;NA;0;3;"3";3;11;7;3;0
"12212";"France";2012;25;"Male";1;5;0;0;6;1;1;"1";2;11;6;1;0
"12312";"France";2012;58;"Male";1;3;0;1;2;1;9;"9";5;11;11;8;0
"12412";"France";2012;82;"Female";0;1;0;NA;NA;0;6;"6";4;8;6;6;0
"12512";"France";2012;67;"Female";0;1;0;NA;NA;1;4;"4";5;NA;6;1;NA
"12612";"France";2012;58;"Male";1;3;0;0;7;1;4;"6";4;11;6;3;0
"12712";"France";2012;65;"Male";1;3;0;0;6;1;4;"5";4;9;NA;NA;NA
"12812";"France";2012;42;"Male";1;5;0;0;8;1;2;"7";3;10;7;3;NA
"12912";"France";2012;53;"Male";1;3;0;0;2;1;4;"4";4;8;6;4;0
"13012";"France";2012;61;"Female";0;2;1;0;1;0;1;"5";1;11;10;6;0
"13112";"France";2012;80;"Female";0;3;0;0;1;0;8;"1";3;11;6;3;0
"13212";"France";2012;24;"Female";0;3;1;0;2;0;1;"3";4;11;8;3;0
"13312";"France";2012;77;"Male";1;2;0;0;3;0;4;"10";5;11;9;6;0
"13412";"France";2012;58;"Female";0;5;1;0;5;0;8;"9";4;11;5;5;NA
"13512";"France";2012;93;"Female";0;5;0;0;8;0;5;"8";4;11;8;6;0
"13612";"France";2012;33;"Female";0;5;1;0;2;0;6;"4";6;11;8;4;NA
"13712";"France";2012;34;"Female";0;5;0;0;9;0;4;"5";6;11;8;5;NA
"13812";"France";2012;35;"Female";0;3;1;0;8;0;6;"7";6;10;6;4;0
"13912";"France";2012;22;"Female";0;3;1;1;4;0;1;"3";2;6;6;1;NA
"14012";"France";2012;29;"Female";0;5;0;0;3;0;5;"9";5;9;4;5;0
"14112";"France";2012;36;"Female";0;5;0;0;7;0;2;"7";2;11;5;4;0
"14212";"France";2012;55;"Female";0;3;1;0;4;0;5;"8";4;10;10;4;0
"14312";"France";2012;61;"Female";0;3;0;0;1;0;7;"7";6;10;8;7;NA
"14412";"France";2012;20;"Male";1;3;1;1;1;0;6;"7";7;10;5;2;0
"14512";"France";2012;64;"Female";0;3;0;0;6;0;8;"5";6;4;6;6;NA
"14612";"France";2012;62;"Male";1;1;1;0;1;0;4;"5";4;11;6;6;NA
"14712";"France";2012;75;"Female";0;2;0;0;2;0;NA;NA;5;1;NA;1;NA
"14812";"France";2012;67;"Male";1;3;0;0;4;0;5;"6";3;10;4;5;0
"14912";"France";2012;48;"Female";0;3;0;0;2;0;6;"8";6;10;6;4;NA
"15012";"France";2012;77;"Female";0;1;0;NA;5;0;1;"5";1;5;6;1;NA
"15112";"France";2012;61;"Female";0;3;1;0;5;0;1;"6";1;11;9;2;0
"15212";"France";2012;75;"Male";1;3;1;0;5;0;2;"8";3;10;7;1;1
"15312";"France";2012;84;"Female";0;1;0;0;NA;1;4;"7";4;9;11;4;0
"15412";"France";2012;74;"Female";0;1;1;0;9;0;6;"9";4;11;3;7;0
"15512";"France";2012;60;"Female";0;2;0;NA;2;1;3;"4";3;7;6;4;0
"15612";"France";2012;95;"Female";0;3;0;0;1;0;1;NA;NA;NA;9;11;0
"15712";"France";2012;82;"Male";1;5;0;0;6;1;1;"9";7;10;8;8;0
"15812";"France";2012;69;"Female";0;5;0;0;10;0;6;"8";5;10;4;7;0
"15912";"France";2012;61;"Male";1;1;0;0;2;1;3;"3";3;7;8;2;1
"16012";"France";2012;67;"Female";0;5;0;0;10;1;2;"9";3;11;7;7;0
"16112";"France";2012;71;"Female";0;1;0;0;1;1;4;"7";5;11;6;6;0
"16212";"France";2012;38;"Male";1;5;1;0;8;0;7;"9";6;11;4;6;0
"16312";"France";2012;26;"Male";1;3;0;1;8;1;3;"5";5;11;8;3;1
"16412";"France";2012;84;"Female";0;3;0;0;3;1;4;"4";2;11;3;1;0
"16512";"France";2012;54;"Female";0;3;1;0;2;1;5;"6";4;7;11;6;0
